posting_id,posting_date,date_key,account_code,account_name,account_type,entry_type,amount,currency,reference
5043,"2025-03-07",20250307,"OPEX-200","Office Lease & Utilities","Expense","Debit",2532.73,"GBP","GL-2025-005043"
5044,"2024-04-19",20240419,"OPEX-200","Office Lease & Utilities","Expense","Debit",4501.42,"GBP","GL-2025-005044"
5045,"2024-06-02",20240602,"REV-200","Services Revenue","Revenue","Credit",264.34,"GBP","GL-2025-005045"
5046,"2026-05-22",20260522,"REV-200","Services Revenue","Revenue","Credit",3181.07,"GBP","GL-2025-005046"
5047,"2025-06-01",20250601,"OPEX-300","Marketing & Advertising","Expense","Debit",3441.38,"GBP","GL-2025-005047"
5048,"2024-09-27",20240927,"TAX-100","Corporate & VAT Tax","Tax","Debit",4064.99,"GBP","GL-2025-005048"
5049,"2024-08-08",20240808,"REV-200","Services Revenue","Revenue","Credit",3558.54,"GBP","GL-2025-005049"
5050,"2026-05-19",20260519,"COGS-200","Third-Party Infrastructure","COGS","Debit",425.16,"GBP","GL-2025-005050"
5051,"2026-03-14",20260314,"COGS-100","Direct Material Costs","COGS","Debit",4119.5,"GBP","GL-2025-005051"
5052,"2026-01-01",20260101,"COGS-100","Direct Material Costs","COGS","Debit",2009.15,"GBP","GL-2025-005052"
5053,"2025-08-03",20250803,"OPEX-200","Office Lease & Utilities","Expense","Debit",1064.48,"GBP","GL-2025-005053"
5054,"2026-06-23",20260623,"COGS-100","Direct Material Costs","COGS","Debit",1149.43,"GBP","GL-2025-005054"
5055,"2024-06-26",20240626,"OPEX-300","Marketing & Advertising","Expense","Debit",4782.85,"GBP","GL-2025-005055"
5056,"2024-08-03",20240803,"REV-200","Services Revenue","Revenue","Credit",4296.37,"GBP","GL-2025-005056"
5057,"2024-11-14",20241114,"OPEX-100","Salaries & Payroll","Expense","Debit",1237.1,"GBP","GL-2025-005057"
5058,"2025-09-03",20250903,"COGS-100","Direct Material Costs","COGS","Debit",3461.85,"GBP","GL-2025-005058"
5059,"2026-06-13",20260613,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",4631.77,"GBP","GL-2025-005059"
5060,"2026-01-07",20260107,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",4892.67,"GBP","GL-2025-005060"
5061,"2025-09-04",20250904,"OPEX-300","Marketing & Advertising","Expense","Debit",4595.29,"GBP","GL-2025-005061"
5062,"2026-04-27",20260427,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",3318.09,"GBP","GL-2025-005062"
5063,"2024-04-17",20240417,"OPEX-300","Marketing & Advertising","Expense","Debit",554.28,"GBP","GL-2025-005063"
5064,"2025-09-18",20250918,"TAX-100","Corporate & VAT Tax","Tax","Debit",1175.2,"GBP","GL-2025-005064"
5065,"2026-02-23",20260223,"REV-100","Operating Revenue","Revenue","Credit",4890.03,"GBP","GL-2025-005065"
5066,"2025-12-24",20251224,"REV-200","Services Revenue","Revenue","Credit",4104.52,"GBP","GL-2025-005066"
5067,"2026-02-20",20260220,"TAX-100","Corporate & VAT Tax","Tax","Debit",4359.25,"GBP","GL-2025-005067"
5068,"2024-06-16",20240616,"REV-200","Services Revenue","Revenue","Credit",1630.5,"GBP","GL-2025-005068"
5069,"2026-01-06",20260106,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",3284.05,"GBP","GL-2025-005069"
5070,"2025-09-16",20250916,"TAX-100","Corporate & VAT Tax","Tax","Debit",1768.29,"GBP","GL-2025-005070"
5071,"2026-05-19",20260519,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",1246.75,"GBP","GL-2025-005071"
5072,"2024-02-28",20240228,"TAX-100","Corporate & VAT Tax","Tax","Debit",1526.36,"GBP","GL-2025-005072"
5073,"2024-01-16",20240116,"OPEX-300","Marketing & Advertising","Expense","Debit",2364.75,"GBP","GL-2025-005073"
5074,"2024-11-11",20241111,"REV-100","Operating Revenue","Revenue","Credit",1726.47,"GBP","GL-2025-005074"
5075,"2025-09-06",20250906,"OPEX-100","Salaries & Payroll","Expense","Debit",1811.67,"GBP","GL-2025-005075"
5076,"2025-12-20",20251220,"OPEX-200","Office Lease & Utilities","Expense","Debit",3332.11,"GBP","GL-2025-005076"
5077,"2025-09-08",20250908,"REV-100","Operating Revenue","Revenue","Credit",3428.43,"GBP","GL-2025-005077"
5078,"2024-02-17",20240217,"TAX-100","Corporate & VAT Tax","Tax","Debit",3278.02,"GBP","GL-2025-005078"
5079,"2025-04-21",20250421,"OPEX-100","Salaries & Payroll","Expense","Debit",1545.39,"GBP","GL-2025-005079"
5080,"2024-08-31",20240831,"REV-200","Services Revenue","Revenue","Credit",2763.48,"GBP","GL-2025-005080"
5081,"2025-12-31",20251231,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",4503.61,"GBP","GL-2025-005081"
5082,"2024-04-28",20240428,"COGS-200","Third-Party Infrastructure","COGS","Debit",2171.22,"GBP","GL-2025-005082"
5083,"2025-10-28",20251028,"COGS-100","Direct Material Costs","COGS","Debit",2937.77,"GBP","GL-2025-005083"
5084,"2024-01-11",20240111,"TAX-100","Corporate & VAT Tax","Tax","Debit",3525.42,"GBP","GL-2025-005084"
5085,"2025-03-01",20250301,"TAX-100","Corporate & VAT Tax","Tax","Debit",4788.16,"GBP","GL-2025-005085"
5086,"2025-06-17",20250617,"REV-100","Operating Revenue","Revenue","Credit",2140.72,"GBP","GL-2025-005086"
5087,"2026-06-12",20260612,"OPEX-100","Salaries & Payroll","Expense","Debit",1005.93,"GBP","GL-2025-005087"
5088,"2024-01-16",20240116,"OPEX-200","Office Lease & Utilities","Expense","Debit",4877.77,"GBP","GL-2025-005088"
5089,"2025-07-01",20250701,"COGS-100","Direct Material Costs","COGS","Debit",233.32,"GBP","GL-2025-005089"
5090,"2024-01-12",20240112,"OPEX-300","Marketing & Advertising","Expense","Debit",3064.12,"GBP","GL-2025-005090"
5091,"2025-08-27",20250827,"OPEX-100","Salaries & Payroll","Expense","Debit",4657.91,"GBP","GL-2025-005091"
5092,"2026-03-13",20260313,"OPEX-100","Salaries & Payroll","Expense","Debit",1031.66,"GBP","GL-2025-005092"
5093,"2024-03-04",20240304,"OPEX-200","Office Lease & Utilities","Expense","Debit",110.12,"GBP","GL-2025-005093"
5094,"2025-02-15",20250215,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",3403.26,"GBP","GL-2025-005094"
5095,"2026-01-23",20260123,"OPEX-100","Salaries & Payroll","Expense","Debit",4942.67,"GBP","GL-2025-005095"
5096,"2025-04-01",20250401,"OPEX-200","Office Lease & Utilities","Expense","Debit",845.05,"GBP","GL-2025-005096"
5097,"2025-12-22",20251222,"TAX-100","Corporate & VAT Tax","Tax","Debit",1165.59,"GBP","GL-2025-005097"
5098,"2025-07-04",20250704,"OPEX-100","Salaries & Payroll","Expense","Debit",2922.9,"GBP","GL-2025-005098"
5099,"2024-04-16",20240416,"OPEX-300","Marketing & Advertising","Expense","Debit",2694.53,"GBP","GL-2025-005099"
5100,"2025-06-18",20250618,"TAX-100","Corporate & VAT Tax","Tax","Debit",1392.18,"GBP","GL-2025-005100"
5101,"2025-08-03",20250803,"TAX-100","Corporate & VAT Tax","Tax","Debit",1708.01,"GBP","GL-2025-005101"
5102,"2026-03-04",20260304,"COGS-100","Direct Material Costs","COGS","Debit",4617.7,"GBP","GL-2025-005102"
5103,"2024-12-26",20241226,"COGS-200","Third-Party Infrastructure","COGS","Debit",628.33,"GBP","GL-2025-005103"
5104,"2024-07-27",20240727,"OPEX-300","Marketing & Advertising","Expense","Debit",363.04,"GBP","GL-2025-005104"
5105,"2024-01-22",20240122,"OPEX-200","Office Lease & Utilities","Expense","Debit",4998.89,"GBP","GL-2025-005105"
5106,"2024-10-30",20241030,"OPEX-200","Office Lease & Utilities","Expense","Debit",1652.83,"GBP","GL-2025-005106"
5107,"2026-05-04",20260504,"TAX-100","Corporate & VAT Tax","Tax","Debit",762.75,"GBP","GL-2025-005107"
5108,"2026-01-16",20260116,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",3986.52,"GBP","GL-2025-005108"
5109,"2024-09-20",20240920,"COGS-200","Third-Party Infrastructure","COGS","Debit",1336.58,"GBP","GL-2025-005109"
5110,"2026-05-24",20260524,"COGS-200","Third-Party Infrastructure","COGS","Debit",3825.64,"GBP","GL-2025-005110"
5111,"2026-04-06",20260406,"COGS-100","Direct Material Costs","COGS","Debit",4544.54,"GBP","GL-2025-005111"
5112,"2024-02-26",20240226,"OPEX-100","Salaries & Payroll","Expense","Debit",2333.03,"GBP","GL-2025-005112"
5113,"2025-12-11",20251211,"OPEX-200","Office Lease & Utilities","Expense","Debit",4833.63,"GBP","GL-2025-005113"
5114,"2025-09-02",20250902,"OPEX-100","Salaries & Payroll","Expense","Debit",1848.57,"GBP","GL-2025-005114"
5115,"2026-02-19",20260219,"OPEX-200","Office Lease & Utilities","Expense","Debit",3061.97,"GBP","GL-2025-005115"
5116,"2025-04-22",20250422,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",2864.32,"GBP","GL-2025-005116"
5117,"2026-02-03",20260203,"TAX-100","Corporate & VAT Tax","Tax","Debit",2149.17,"GBP","GL-2025-005117"
5118,"2025-02-02",20250202,"REV-200","Services Revenue","Revenue","Credit",5058.95,"GBP","GL-2025-005118"
5119,"2026-03-07",20260307,"TAX-100","Corporate & VAT Tax","Tax","Debit",4193.26,"GBP","GL-2025-005119"
5120,"2025-09-08",20250908,"COGS-200","Third-Party Infrastructure","COGS","Debit",4312.57,"GBP","GL-2025-005120"
5121,"2024-03-14",20240314,"COGS-100","Direct Material Costs","COGS","Debit",1693.32,"GBP","GL-2025-005121"
5122,"2025-09-11",20250911,"REV-200","Services Revenue","Revenue","Credit",1407.59,"GBP","GL-2025-005122"
5123,"2024-10-07",20241007,"TAX-100","Corporate & VAT Tax","Tax","Debit",2199.91,"GBP","GL-2025-005123"
5124,"2025-09-25",20250925,"OPEX-300","Marketing & Advertising","Expense","Debit",4127.93,"GBP","GL-2025-005124"
5125,"2026-01-08",20260108,"TAX-100","Corporate & VAT Tax","Tax","Debit",1756.66,"GBP","GL-2025-005125"
5126,"2025-06-13",20250613,"TAX-100","Corporate & VAT Tax","Tax","Debit",2553.22,"GBP","GL-2025-005126"
5127,"2026-01-10",20260110,"OPEX-300","Marketing & Advertising","Expense","Debit",3326.19,"GBP","GL-2025-005127"
5128,"2024-09-11",20240911,"OPEX-100","Salaries & Payroll","Expense","Debit",2180.12,"GBP","GL-2025-005128"
5129,"2026-02-09",20260209,"TAX-100","Corporate & VAT Tax","Tax","Debit",1588.15,"GBP","GL-2025-005129"
5130,"2024-06-10",20240610,"COGS-200","Third-Party Infrastructure","COGS","Debit",4517.95,"GBP","GL-2025-005130"
5131,"2025-12-21",20251221,"OPEX-200","Office Lease & Utilities","Expense","Debit",1863.46,"GBP","GL-2025-005131"
5132,"2024-01-28",20240128,"OPEX-200","Office Lease & Utilities","Expense","Debit",2796.83,"GBP","GL-2025-005132"
5133,"2026-04-13",20260413,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",4990.85,"GBP","GL-2025-005133"
5134,"2024-11-04",20241104,"REV-100","Operating Revenue","Revenue","Credit",2549.82,"GBP","GL-2025-005134"
5135,"2025-05-27",20250527,"OPEX-300","Marketing & Advertising","Expense","Debit",4097.68,"GBP","GL-2025-005135"
5136,"2026-05-08",20260508,"OPEX-300","Marketing & Advertising","Expense","Debit",2731.52,"GBP","GL-2025-005136"
5137,"2024-08-17",20240817,"OPEX-200","Office Lease & Utilities","Expense","Debit",3174.77,"GBP","GL-2025-005137"
5138,"2025-02-22",20250222,"REV-200","Services Revenue","Revenue","Credit",244.15,"GBP","GL-2025-005138"
5139,"2025-03-05",20250305,"TAX-100","Corporate & VAT Tax","Tax","Debit",4075.66,"GBP","GL-2025-005139"
5140,"2024-04-16",20240416,"COGS-100","Direct Material Costs","COGS","Debit",2196.02,"GBP","GL-2025-005140"
5141,"2025-07-29",20250729,"REV-200","Services Revenue","Revenue","Credit",1076.91,"GBP","GL-2025-005141"
5142,"2025-03-30",20250330,"COGS-100","Direct Material Costs","COGS","Debit",4890.92,"GBP","GL-2025-005142"
5143,"2025-11-17",20251117,"COGS-200","Third-Party Infrastructure","COGS","Debit",4843.92,"GBP","GL-2025-005143"
5144,"2025-02-12",20250212,"OPEX-100","Salaries & Payroll","Expense","Debit",3890.93,"GBP","GL-2025-005144"
5145,"2026-03-18",20260318,"OPEX-300","Marketing & Advertising","Expense","Debit",1540.84,"GBP","GL-2025-005145"
5146,"2024-07-17",20240717,"COGS-100","Direct Material Costs","COGS","Debit",4693.36,"GBP","GL-2025-005146"
5147,"2026-01-10",20260110,"REV-100","Operating Revenue","Revenue","Credit",2984.43,"GBP","GL-2025-005147"
5148,"2025-06-26",20250626,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",2248.19,"GBP","GL-2025-005148"
5149,"2026-04-22",20260422,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",269.46,"GBP","GL-2025-005149"
5150,"2025-06-10",20250610,"OPEX-100","Salaries & Payroll","Expense","Debit",2807.71,"GBP","GL-2025-005150"
5151,"2025-04-17",20250417,"COGS-100","Direct Material Costs","COGS","Debit",2969.02,"GBP","GL-2025-005151"
5152,"2024-11-16",20241116,"OPEX-100","Salaries & Payroll","Expense","Debit",1928.89,"GBP","GL-2025-005152"
5153,"2025-01-26",20250126,"TAX-100","Corporate & VAT Tax","Tax","Debit",2205.82,"GBP","GL-2025-005153"
5154,"2024-09-23",20240923,"REV-200","Services Revenue","Revenue","Credit",1071.85,"GBP","GL-2025-005154"
5155,"2025-09-29",20250929,"COGS-100","Direct Material Costs","COGS","Debit",4304,"GBP","GL-2025-005155"
5156,"2026-05-27",20260527,"COGS-200","Third-Party Infrastructure","COGS","Debit",3041.08,"GBP","GL-2025-005156"
5157,"2025-08-12",20250812,"COGS-200","Third-Party Infrastructure","COGS","Debit",525.64,"GBP","GL-2025-005157"
5158,"2024-06-11",20240611,"COGS-200","Third-Party Infrastructure","COGS","Debit",4321.08,"GBP","GL-2025-005158"
5159,"2026-01-03",20260103,"COGS-100","Direct Material Costs","COGS","Debit",2221.1,"GBP","GL-2025-005159"
5160,"2024-06-26",20240626,"REV-200","Services Revenue","Revenue","Credit",3055.28,"GBP","GL-2025-005160"
5161,"2024-05-30",20240530,"TAX-100","Corporate & VAT Tax","Tax","Debit",2399.15,"GBP","GL-2025-005161"
5162,"2026-05-03",20260503,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",1440.93,"GBP","GL-2025-005162"
5163,"2024-04-09",20240409,"REV-100","Operating Revenue","Revenue","Credit",1047.16,"GBP","GL-2025-005163"
5164,"2025-08-24",20250824,"COGS-100","Direct Material Costs","COGS","Debit",3738.16,"GBP","GL-2025-005164"
5165,"2026-01-12",20260112,"COGS-200","Third-Party Infrastructure","COGS","Debit",971.65,"GBP","GL-2025-005165"
5166,"2026-05-15",20260515,"COGS-100","Direct Material Costs","COGS","Debit",137.96,"GBP","GL-2025-005166"
5167,"2025-01-14",20250114,"REV-100","Operating Revenue","Revenue","Credit",3731.56,"GBP","GL-2025-005167"
5168,"2024-07-26",20240726,"REV-100","Operating Revenue","Revenue","Credit",2151.39,"GBP","GL-2025-005168"
5169,"2024-12-23",20241223,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",4714.54,"GBP","GL-2025-005169"
5170,"2024-04-23",20240423,"COGS-200","Third-Party Infrastructure","COGS","Debit",602.45,"GBP","GL-2025-005170"
5171,"2025-09-17",20250917,"COGS-200","Third-Party Infrastructure","COGS","Debit",4189.29,"GBP","GL-2025-005171"
5172,"2025-07-24",20250724,"COGS-100","Direct Material Costs","COGS","Debit",4137.61,"GBP","GL-2025-005172"
5173,"2024-09-03",20240903,"OPEX-200","Office Lease & Utilities","Expense","Debit",1769.26,"GBP","GL-2025-005173"
5174,"2025-05-04",20250504,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",5081.34,"GBP","GL-2025-005174"
5175,"2024-06-29",20240629,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",3401.41,"GBP","GL-2025-005175"
5176,"2025-03-25",20250325,"TAX-100","Corporate & VAT Tax","Tax","Debit",685.9,"GBP","GL-2025-005176"
5177,"2024-10-24",20241024,"OPEX-300","Marketing & Advertising","Expense","Debit",3298.62,"GBP","GL-2025-005177"
5178,"2025-06-06",20250606,"COGS-200","Third-Party Infrastructure","COGS","Debit",3594.25,"GBP","GL-2025-005178"
5179,"2024-09-28",20240928,"OPEX-100","Salaries & Payroll","Expense","Debit",2867.37,"GBP","GL-2025-005179"
5180,"2024-06-03",20240603,"COGS-100","Direct Material Costs","COGS","Debit",2017.12,"GBP","GL-2025-005180"
5181,"2026-03-05",20260305,"COGS-200","Third-Party Infrastructure","COGS","Debit",2842.6,"GBP","GL-2025-005181"
5182,"2026-04-12",20260412,"COGS-100","Direct Material Costs","COGS","Debit",3006.5,"GBP","GL-2025-005182"
5183,"2024-01-11",20240111,"REV-200","Services Revenue","Revenue","Credit",1099.88,"GBP","GL-2025-005183"
5184,"2025-04-09",20250409,"TAX-100","Corporate & VAT Tax","Tax","Debit",4281.53,"GBP","GL-2025-005184"
5185,"2025-04-29",20250429,"COGS-200","Third-Party Infrastructure","COGS","Debit",3033.66,"GBP","GL-2025-005185"
5186,"2024-09-10",20240910,"OPEX-100","Salaries & Payroll","Expense","Debit",1486.91,"GBP","GL-2025-005186"
5187,"2025-10-10",20251010,"OPEX-200","Office Lease & Utilities","Expense","Debit",872.64,"GBP","GL-2025-005187"
5188,"2024-09-01",20240901,"REV-100","Operating Revenue","Revenue","Credit",1568.37,"GBP","GL-2025-005188"
5189,"2026-06-16",20260616,"OPEX-300","Marketing & Advertising","Expense","Debit",1435.54,"GBP","GL-2025-005189"
5190,"2026-02-25",20260225,"COGS-200","Third-Party Infrastructure","COGS","Debit",2230.21,"GBP","GL-2025-005190"
5191,"2024-07-12",20240712,"TAX-100","Corporate & VAT Tax","Tax","Debit",2749.4,"GBP","GL-2025-005191"
5192,"2026-02-24",20260224,"REV-100","Operating Revenue","Revenue","Credit",2663.42,"GBP","GL-2025-005192"
5193,"2024-03-04",20240304,"OPEX-300","Marketing & Advertising","Expense","Debit",2938.64,"GBP","GL-2025-005193"
5194,"2024-12-06",20241206,"OPEX-100","Salaries & Payroll","Expense","Debit",5074.81,"GBP","GL-2025-005194"
5195,"2024-08-02",20240802,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",1023.72,"GBP","GL-2025-005195"
5196,"2025-09-07",20250907,"COGS-100","Direct Material Costs","COGS","Debit",4860.95,"GBP","GL-2025-005196"
5197,"2026-06-13",20260613,"COGS-100","Direct Material Costs","COGS","Debit",3944.14,"GBP","GL-2025-005197"
5198,"2026-05-03",20260503,"COGS-200","Third-Party Infrastructure","COGS","Debit",3775.48,"GBP","GL-2025-005198"
5199,"2025-03-21",20250321,"TAX-100","Corporate & VAT Tax","Tax","Debit",1433.05,"GBP","GL-2025-005199"
5200,"2024-11-01",20241101,"COGS-100","Direct Material Costs","COGS","Debit",2291.63,"GBP","GL-2025-005200"
5201,"2026-03-26",20260326,"OPEX-100","Salaries & Payroll","Expense","Debit",4752.4,"GBP","GL-2025-005201"
5202,"2025-05-23",20250523,"OPEX-100","Salaries & Payroll","Expense","Debit",371.02,"GBP","GL-2025-005202"
5203,"2025-03-26",20250326,"OPEX-100","Salaries & Payroll","Expense","Debit",1836.84,"GBP","GL-2025-005203"
5204,"2026-05-25",20260525,"REV-100","Operating Revenue","Revenue","Credit",4865.26,"GBP","GL-2025-005204"
5205,"2024-05-20",20240520,"REV-100","Operating Revenue","Revenue","Credit",4963.27,"GBP","GL-2025-005205"
5206,"2024-05-18",20240518,"COGS-100","Direct Material Costs","COGS","Debit",1702.73,"GBP","GL-2025-005206"
5207,"2026-04-06",20260406,"TAX-100","Corporate & VAT Tax","Tax","Debit",3408.32,"GBP","GL-2025-005207"
5208,"2025-10-05",20251005,"REV-200","Services Revenue","Revenue","Credit",958.45,"GBP","GL-2025-005208"
5209,"2025-10-17",20251017,"OPEX-100","Salaries & Payroll","Expense","Debit",4664.6,"GBP","GL-2025-005209"
5210,"2024-01-31",20240131,"OPEX-100","Salaries & Payroll","Expense","Debit",4091.21,"GBP","GL-2025-005210"
5211,"2024-10-16",20241016,"OPEX-100","Salaries & Payroll","Expense","Debit",2956.46,"GBP","GL-2025-005211"
5212,"2024-01-05",20240105,"COGS-200","Third-Party Infrastructure","COGS","Debit",4980.24,"GBP","GL-2025-005212"
5213,"2025-09-17",20250917,"OPEX-300","Marketing & Advertising","Expense","Debit",1840.88,"GBP","GL-2025-005213"
5214,"2025-05-20",20250520,"OPEX-300","Marketing & Advertising","Expense","Debit",4279.83,"GBP","GL-2025-005214"
5215,"2025-10-04",20251004,"COGS-200","Third-Party Infrastructure","COGS","Debit",3335.78,"GBP","GL-2025-005215"
5216,"2026-02-19",20260219,"OPEX-300","Marketing & Advertising","Expense","Debit",4365.17,"GBP","GL-2025-005216"
5217,"2025-01-09",20250109,"REV-200","Services Revenue","Revenue","Credit",3107.19,"GBP","GL-2025-005217"
5218,"2025-02-17",20250217,"REV-200","Services Revenue","Revenue","Credit",1805.88,"GBP","GL-2025-005218"
5219,"2024-09-03",20240903,"OPEX-300","Marketing & Advertising","Expense","Debit",770.21,"GBP","GL-2025-005219"
5220,"2025-01-11",20250111,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",4294.32,"GBP","GL-2025-005220"
5221,"2025-02-21",20250221,"OPEX-300","Marketing & Advertising","Expense","Debit",3355.59,"GBP","GL-2025-005221"
5222,"2024-01-20",20240120,"COGS-100","Direct Material Costs","COGS","Debit",3021.36,"GBP","GL-2025-005222"
